# Portcard             Module                     AOH channel
FPix_BpI_D1_PRT2       FPix_BpI_D1_BLD9_PNL1_RNG2   A       1
FPix_BpI_D1_PRT2       FPix_BpI_D1_BLD9_PNL1_RNG2   B       1
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL2_RNG1   A      13
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL2_RNG1   B      13
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL2_RNG1   A      11
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL2_RNG1   B      11
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD4_PNL2_RNG1   A       9
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD4_PNL2_RNG1   B       9
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL1_RNG1   A       6
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL1_RNG1   B       6
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL1_RNG1   A       4
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL1_RNG1   B       4
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD4_PNL1_RNG1   A       2
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD4_PNL1_RNG1   B       2
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD8_PNL2_RNG2   A      14
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD8_PNL2_RNG2   B      14
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD7_PNL2_RNG2   A      12
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD7_PNL2_RNG2   B      12
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL2_RNG2   A      10
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL2_RNG2   B      10
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL2_RNG2   A       8
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL2_RNG2   B       8
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD8_PNL1_RNG2   A       7
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD8_PNL1_RNG2   B       7
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD7_PNL1_RNG2   A       5
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD7_PNL1_RNG2   B       5
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL1_RNG2   A       3
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD6_PNL1_RNG2   B       3
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL1_RNG2   A       1
FPix_BpI_D1_PRT3       FPix_BpI_D1_BLD5_PNL1_RNG2   B       1
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL2_RNG1   A      13
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL2_RNG1   B      13
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL2_RNG1   A      11
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL2_RNG1   B      11
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL2_RNG1   A       9
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL2_RNG1   B       9
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL1_RNG1   A       6
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL1_RNG1   B       6
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL1_RNG1   A       4
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL1_RNG1   B       4
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL1_RNG1   A       2
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL1_RNG1   B       2
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD4_PNL2_RNG2   A      14
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD4_PNL2_RNG2   B      14
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL2_RNG2   A      12
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL2_RNG2   B      12
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL2_RNG2   A      10
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL2_RNG2   B      10
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL2_RNG2   A       8
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL2_RNG2   B       8
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD4_PNL1_RNG2   A       7
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD4_PNL1_RNG2   B       7
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL1_RNG2   A       5
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD3_PNL1_RNG2   B       5
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL1_RNG2   A       3
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD2_PNL1_RNG2   B       3
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL1_RNG2   A       1
FPix_BpI_D1_PRT4       FPix_BpI_D1_BLD1_PNL1_RNG2   B       1
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD11_PNL2_RNG1  A      13
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD11_PNL2_RNG1  B      13
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD10_PNL2_RNG1  A      11
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD10_PNL2_RNG1  B      11
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD9_PNL2_RNG1   A       9
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD9_PNL2_RNG1   B       9
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD11_PNL1_RNG1  A       6
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD11_PNL1_RNG1  B       6
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD10_PNL1_RNG1  A       4
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD10_PNL1_RNG1  B       4
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD9_PNL1_RNG1   A       2
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD9_PNL1_RNG1   B       2
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD17_PNL2_RNG2  A      14
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD17_PNL2_RNG2  B      14
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD16_PNL2_RNG2  A      12
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD16_PNL2_RNG2  B      12
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD15_PNL2_RNG2  A      10
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD15_PNL2_RNG2  B      10
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD14_PNL2_RNG2  A       8
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD14_PNL2_RNG2  B       8
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD17_PNL1_RNG2  A       7
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD17_PNL1_RNG2  B       7
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD16_PNL1_RNG2  A       5
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD16_PNL1_RNG2  B       5
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD15_PNL1_RNG2  A       3
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD15_PNL1_RNG2  B       3
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD14_PNL1_RNG2  A       1
FPix_BpI_D2_PRT1       FPix_BpI_D2_BLD14_PNL1_RNG2  B       1
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD8_PNL2_RNG1   A      13
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD8_PNL2_RNG1   B      13
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD7_PNL2_RNG1   A       9
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD7_PNL2_RNG1   B       9
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD8_PNL1_RNG1   A       6
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD8_PNL1_RNG1   B       6
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD7_PNL1_RNG1   A       2
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD7_PNL1_RNG1   B       2
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD13_PNL2_RNG2  A      14
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD13_PNL2_RNG2  B      14
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD12_PNL2_RNG2  A      12
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD12_PNL2_RNG2  B      12
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD11_PNL2_RNG2  A      11
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD11_PNL2_RNG2  B      11
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD10_PNL2_RNG2  A      10
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD10_PNL2_RNG2  B      10
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD9_PNL2_RNG2   A       8
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD9_PNL2_RNG2   B       8
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD13_PNL1_RNG2  A       7
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD13_PNL1_RNG2  B       7
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD12_PNL1_RNG2  A       5
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD12_PNL1_RNG2  B       5
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD11_PNL1_RNG2  A       4
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD11_PNL1_RNG2  B       4
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD10_PNL1_RNG2  A       3
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD10_PNL1_RNG2  B       3
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD9_PNL1_RNG2   A       1
FPix_BpI_D2_PRT2       FPix_BpI_D2_BLD9_PNL1_RNG2   B       1
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL2_RNG1   A      13
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL2_RNG1   B      13
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL2_RNG1   A      11
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL2_RNG1   B      11
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD4_PNL2_RNG1   A       9
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD4_PNL2_RNG1   B       9
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL1_RNG1   A       6
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL1_RNG1   B       6
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL1_RNG1   A       4
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL1_RNG1   B       4
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD4_PNL1_RNG1   A       2
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD4_PNL1_RNG1   B       2
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD8_PNL2_RNG2   A      14
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD8_PNL2_RNG2   B      14
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD7_PNL2_RNG2   A      12
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD7_PNL2_RNG2   B      12
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL2_RNG2   A      10
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL2_RNG2   B      10
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL2_RNG2   A       8
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL2_RNG2   B       8
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD8_PNL1_RNG2   A       7
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD8_PNL1_RNG2   B       7
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD7_PNL1_RNG2   A       5
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD7_PNL1_RNG2   B       5
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL1_RNG2   A       3
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD6_PNL1_RNG2   B       3
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL1_RNG2   A       1
FPix_BpI_D2_PRT3       FPix_BpI_D2_BLD5_PNL1_RNG2   B       1
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL2_RNG1   A      13
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL2_RNG1   B      13
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL2_RNG1   A      11
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL2_RNG1   B      11
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL2_RNG1   A       9
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL2_RNG1   B       9
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL1_RNG1   A       6
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL1_RNG1   B       6
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL1_RNG1   A       4
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL1_RNG1   B       4
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL1_RNG1   A       2
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL1_RNG1   B       2
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD4_PNL2_RNG2   A      14
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD4_PNL2_RNG2   B      14
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL2_RNG2   A      12
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL2_RNG2   B      12
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL2_RNG2   A      10
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL2_RNG2   B      10
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL2_RNG2   A       8
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL2_RNG2   B       8
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD4_PNL1_RNG2   A       7
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD4_PNL1_RNG2   B       7
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL1_RNG2   A       5
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD3_PNL1_RNG2   B       5
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL1_RNG2   A       3
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD2_PNL1_RNG2   B       3
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL1_RNG2   A       1
FPix_BpI_D2_PRT4       FPix_BpI_D2_BLD1_PNL1_RNG2   B       1
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD11_PNL2_RNG1  A      13
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD11_PNL2_RNG1  B      13
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD10_PNL2_RNG1  A      11
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD10_PNL2_RNG1  B      11
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD9_PNL2_RNG1   A       9
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD9_PNL2_RNG1   B       9
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD11_PNL1_RNG1  A       6
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD11_PNL1_RNG1  B       6
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD10_PNL1_RNG1  A       4
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD10_PNL1_RNG1  B       4
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD9_PNL1_RNG1   A       2
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD9_PNL1_RNG1   B       2
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD17_PNL2_RNG2  A      14
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD17_PNL2_RNG2  B      14
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD16_PNL2_RNG2  A      12
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD16_PNL2_RNG2  B      12
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD15_PNL2_RNG2  A      10
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD15_PNL2_RNG2  B      10
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD14_PNL2_RNG2  A       8
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD14_PNL2_RNG2  B       8
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD17_PNL1_RNG2  A       7
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD17_PNL1_RNG2  B       7
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD16_PNL1_RNG2  A       5
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD16_PNL1_RNG2  B       5
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD15_PNL1_RNG2  A       3
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD15_PNL1_RNG2  B       3
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD14_PNL1_RNG2  A       1
FPix_BpI_D3_PRT1       FPix_BpI_D3_BLD14_PNL1_RNG2  B       1
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD8_PNL2_RNG1   A      13
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD8_PNL2_RNG1   B      13
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD7_PNL2_RNG1   A       9
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD7_PNL2_RNG1   B       9
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD8_PNL1_RNG1   A       6
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD8_PNL1_RNG1   B       6
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD7_PNL1_RNG1   A       2
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD7_PNL1_RNG1   B       2
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD13_PNL2_RNG2  A      14
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD13_PNL2_RNG2  B      14
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD12_PNL2_RNG2  A      12
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD12_PNL2_RNG2  B      12
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD11_PNL2_RNG2  A      11
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD11_PNL2_RNG2  B      11
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD10_PNL2_RNG2  A      10
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD10_PNL2_RNG2  B      10
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD9_PNL2_RNG2   A       8
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD9_PNL2_RNG2   B       8
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD13_PNL1_RNG2  A       7
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD13_PNL1_RNG2  B       7
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD12_PNL1_RNG2  A       5
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD12_PNL1_RNG2  B       5
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD11_PNL1_RNG2  A       4
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD11_PNL1_RNG2  B       4
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD10_PNL1_RNG2  A       3
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD10_PNL1_RNG2  B       3
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD9_PNL1_RNG2   A       1
FPix_BpI_D3_PRT2       FPix_BpI_D3_BLD9_PNL1_RNG2   B       1
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL2_RNG1   A      13
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL2_RNG1   B      13
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL2_RNG1   A      11
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL2_RNG1   B      11
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD4_PNL2_RNG1   A       9
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD4_PNL2_RNG1   B       9
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL1_RNG1   A       6
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL1_RNG1   B       6
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL1_RNG1   A       4
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL1_RNG1   B       4
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD4_PNL1_RNG1   A       2
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD4_PNL1_RNG1   B       2
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD8_PNL2_RNG2   A      14
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD8_PNL2_RNG2   B      14
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD7_PNL2_RNG2   A      12
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD7_PNL2_RNG2   B      12
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL2_RNG2   A      10
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL2_RNG2   B      10
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL2_RNG2   A       8
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL2_RNG2   B       8
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD8_PNL1_RNG2   A       7
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD8_PNL1_RNG2   B       7
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD7_PNL1_RNG2   A       5
